temperature,humidity,rainfall,region,season,crop
30.6,65.6,751.9,13,kharif,groundnut
23.3,65.7,2496.1,15,summer,coconut
24.0,60.2,1100.8,9,kharif,soybean
33.5,59.3,1356.6,5,rabi,sugarcane
34.9,52.7,687.8,13,kharif,groundnut
23.7,76.8,980.6,7,rabi,pulses
24.7,43.4,607.1,6,summer,mustard
26.1,48.3,236.0,14,kharif,millet
22.1,84.6,787.1,13,kharif,groundnut
24.7,42.1,436.8,13,kharif,groundnut
24.2,72.8,1264.2,5,summer,sugarcane
31.7,45.5,2296.9,12,summer,coconut
26.2,41.7,1457.9,5,summer,sugarcane
20.3,64.4,1870.5,2,summer,rice
28.2,47.0,262.3,14,summer,millet
32.4,85.8,1441.9,5,summer,sugarcane
22.4,72.5,2754.8,15,kharif,spices
27.1,62.9,1775.5,2,kharif,rice
32.7,56.7,2713.4,11,kharif,rice
26.4,87.1,608.7,6,kharif,wheat
26.3,83.3,2201.6,11,summer,rice
22.1,61.0,2300.0,1,summer,potato
24.0,74.6,591.4,13,rabi,groundnut
34.9,54.7,627.6,6,kharif,wheat
29.1,74.3,1085.3,8,kharif,millet
34.7,75.5,843.6,3,kharif,rice
29.0,70.9,1556.9,11,summer,coconut
31.4,80.4,1961.6,11,summer,rice
30.9,62.8,812.8,5,rabi,sugarcane
31.8,77.1,960.3,7,summer,rice
29.7,81.6,1181.5,9,summer,cotton
25.9,69.8,1223.6,5,kharif,sugarcane
34.6,45.0,1102.4,9,rabi,soybean
25.8,69.1,653.3,10,rabi,groundnut
21.7,49.3,2417.2,15,summer,coconut
33.6,49.0,461.3,13,summer,cotton
23.3,64.4,1836.7,2,summer,tea
24.3,49.1,724.7,13,kharif,cotton
30.5,58.4,661.1,8,rabi,millet
27.7,83.9,1681.8,12,kharif,rice
25.9,68.4,534.9,13,rabi,cotton
29.9,45.3,552.6,10,rabi,millet
32.7,65.6,344.4,14,summer,cumin
24.4,63.8,1475.4,3,summer,jute
23.9,73.4,1603.6,2,kharif,fruits
21.7,86.9,1196.6,8,rabi,pulses
23.9,79.2,289.4,14,summer,cumin
31.5,41.3,890.8,6,rabi,wheat
22.1,70.0,867.5,8,rabi,millet
25.9,46.5,2615.9,12,kharif,rice
30.2,61.4,766.6,13,summer,cotton
24.6,83.6,732.2,6,rabi,wheat
25.1,83.2,986.5,4,summer,rice
29.6,63.9,890.0,8,rabi,pulses
32.6,66.8,1186.3,7,kharif,rice
22.9,50.7,2007.1,1,rabi,wheat
26.8,76.7,686.6,13,kharif,cotton
22.1,87.3,753.2,7,rabi,rice
29.5,56.7,282.2,14,kharif,cumin
28.1,75.5,1193.9,3,summer,jute
26.0,45.1,806.8,9,kharif,soybean
29.0,50.4,1640.8,11,kharif,rice
29.9,49.7,710.9,13,summer,cotton
29.8,58.0,2058.8,2,summer,rice
33.7,82.0,538.0,10,kharif,pulses
23.5,48.7,804.6,7,summer,rice
34.5,87.5,106.4,14,kharif,millet
31.4,45.2,1305.2,5,kharif,wheat
26.9,77.6,1190.5,7,kharif,pulses
22.9,62.7,2412.0,15,summer,coconut
21.1,42.2,965.1,9,kharif,soybean
33.0,66.8,1571.3,1,kharif,maize
22.1,69.1,864.1,9,summer,soybean
33.3,65.8,2184.3,12,kharif,spices
32.1,43.5,750.6,7,rabi,rice
25.2,58.2,830.7,7,summer,maize
34.5,87.6,2284.0,2,rabi,maize
31.8,54.3,2520.2,11,summer,coconut
26.7,50.5,1366.7,4,summer,rice
26.4,61.9,2355.1,1,rabi,maize
32.1,71.0,1852.6,1,rabi,potato
30.7,43.1,1025.7,7,rabi,maize
30.6,70.6,328.2,14,kharif,millet
26.8,41.4,2743.3,11,rabi,coconut
22.9,48.1,962.2,9,rabi,soybean
25.2,45.4,878.1,8,rabi,pulses
26.3,45.2,2417.1,1,summer,wheat
25.0,81.9,1240.5,5,kharif,sugarcane
30.8,65.6,867.7,4,summer,wheat
33.1,76.6,3063.4,15,summer,spices
28.8,85.3,1352.0,3,rabi,jute
28.2,64.5,1000.9,3,kharif,rice
34.1,84.4,915.3,7,summer,maize
34.1,64.8,1861.6,1,rabi,wheat
33.2,74.3,1085.3,7,summer,maize
27.3,89.1,214.8,14,kharif,millet
21.1,68.9,2507.7,11,summer,rice
34.1,65.3,2931.1,12,rabi,coconut
34.7,63.7,2691.3,15,summer,coconut
26.0,88.0,405.0,13,summer,groundnut
23.1,73.7,1323.6,3,summer,jute
32.4,75.2,1859.9,12,summer,coconut
23.2,45.6,2486.8,15,kharif,spices
28.8,82.4,309.5,14,rabi,millet
22.3,85.2,852.7,7,kharif,rice
31.6,84.8,2834.0,11,summer,rice
33.6,82.4,2445.5,12,rabi,spices
25.1,61.6,693.3,7,kharif,rice
23.8,53.9,866.0,7,kharif,pulses
27.1,65.6,1107.3,4,kharif,rice
27.4,77.1,2318.7,15,rabi,coconut
20.9,82.2,1017.2,8,rabi,millet
32.7,57.6,2537.8,11,summer,coconut
30.6,58.1,2035.0,15,summer,coconut
31.1,59.5,619.1,10,rabi,pulses
27.7,74.8,806.2,8,kharif,pulses
28.1,43.1,1358.4,3,kharif,jute
31.1,87.9,1085.8,3,summer,rice
26.4,66.8,2381.5,11,kharif,rice
31.1,61.6,1136.4,4,rabi,wheat
29.1,73.3,2560.4,11,rabi,coconut
25.2,79.9,431.6,13,rabi,cotton
21.4,42.9,415.3,13,rabi,cotton
30.5,76.4,2407.7,15,summer,coconut
32.9,77.3,934.6,4,rabi,wheat
25.9,57.7,1338.5,2,kharif,maize
25.9,73.2,1143.5,8,summer,millet
33.6,81.2,1336.6,5,summer,wheat
20.3,81.2,242.3,14,rabi,cumin
28.0,68.7,2056.0,1,kharif,wheat
27.6,65.8,613.3,9,rabi,soybean
30.3,76.6,890.3,4,kharif,wheat
22.4,79.4,1296.7,4,rabi,rice
34.6,40.8,2432.4,15,rabi,spices
26.1,51.6,959.3,8,rabi,millet
27.8,80.8,1457.5,4,summer,wheat
33.1,47.0,662.0,9,kharif,cotton
33.4,84.7,854.0,10,rabi,groundnut
32.6,66.5,1154.1,4,summer,rice
33.7,59.2,2387.0,1,kharif,potato
33.0,66.3,2027.7,1,summer,wheat
28.2,83.0,456.2,13,kharif,groundnut
25.7,59.1,742.9,10,kharif,millet
31.2,57.3,1618.4,2,summer,fruits
32.8,51.9,2673.1,15,summer,coconut
27.4,64.6,2153.0,12,summer,rice
30.6,42.1,2958.1,11,kharif,rice
22.1,41.0,2808.9,12,rabi,coconut
30.4,56.5,2817.8,12,summer,rice
23.9,57.1,1115.5,9,kharif,soybean
26.8,76.7,880.2,4,rabi,wheat
26.0,78.8,1654.8,2,summer,maize
32.2,47.5,2443.9,15,kharif,coconut
28.3,79.0,496.2,13,rabi,cotton
34.6,85.4,2331.4,2,kharif,maize
27.6,54.2,184.6,14,rabi,cumin
29.4,44.5,3335.7,15,summer,coconut
27.2,59.3,1927.2,2,summer,rice
31.6,47.0,855.4,9,rabi,soybean
25.7,83.7,2220.2,2,summer,maize
28.2,47.2,1094.7,7,kharif,rice
30.7,83.6,721.8,7,kharif,pulses
33.2,67.2,2430.5,1,rabi,maize
20.2,57.8,1293.3,3,kharif,rice
25.2,79.9,1463.8,3,summer,jute
22.9,62.6,2209.5,2,kharif,rice
31.6,64.3,697.0,8,rabi,pulses
30.0,78.3,518.3,6,summer,wheat
32.4,42.7,699.6,8,kharif,pulses
27.6,46.7,1338.4,4,rabi,wheat
23.9,55.0,2865.2,12,summer,rice
20.4,75.7,1311.9,4,kharif,wheat
23.9,78.0,2814.6,15,summer,coconut
25.9,52.5,2314.9,15,kharif,spices
31.7,88.4,919.3,6,kharif,rice
28.6,61.9,2289.6,2,rabi,rice
27.3,50.3,998.2,3,kharif,rice
32.1,82.6,521.0,6,rabi,rice
33.6,48.2,786.8,8,summer,pulses
23.0,85.0,228.8,14,rabi,millet
23.3,59.3,1546.9,11,rabi,coconut
23.7,64.3,852.0,10,rabi,pulses
20.1,89.3,1167.1,8,summer,millet
22.0,68.7,945.3,7,summer,maize
35.0,44.4,880.4,7,rabi,maize
32.7,65.7,1352.4,2,rabi,fruits
24.8,56.9,1762.0,11,summer,rice
25.7,83.5,593.9,6,summer,wheat
25.3,80.4,825.7,9,summer,cotton
32.7,71.9,277.8,14,summer,millet
25.5,50.9,1453.7,3,kharif,rice
29.4,53.6,1792.7,1,rabi,potato
34.7,51.5,713.6,10,kharif,groundnut
29.1,71.2,741.4,13,summer,groundnut
27.0,42.7,733.7,10,kharif,groundnut
21.8,56.5,1551.2,11,rabi,coconut
24.2,45.1,679.8,6,rabi,wheat
28.8,59.2,862.7,5,summer,sugarcane
23.2,88.7,287.1,14,summer,millet
28.3,43.7,3063.1,15,summer,spices
27.1,45.0,825.0,4,rabi,rice
23.6,86.1,589.8,6,rabi,mustard
22.9,66.6,785.5,9,summer,cotton
25.4,67.0,798.6,10,rabi,millet
29.1,58.8,207.2,14,rabi,millet
27.7,65.5,582.6,10,kharif,pulses
20.7,68.4,3262.5,15,kharif,coconut
30.1,45.8,722.5,6,kharif,rice
24.6,77.1,1075.9,3,summer,rice
34.4,50.7,973.7,4,kharif,rice
31.4,63.4,1303.3,2,summer,fruits
22.1,47.0,131.5,14,summer,millet
27.1,49.1,2451.0,2,rabi,maize
24.2,66.2,2553.0,11,kharif,coconut
32.0,86.2,2611.2,11,rabi,coconut
28.6,66.3,1119.0,9,rabi,cotton
22.3,52.3,758.1,9,summer,soybean
24.5,55.3,1317.0,4,rabi,rice
20.4,89.9,2205.8,12,summer,spices
30.2,50.7,1453.9,3,summer,jute
28.0,82.7,1413.5,3,rabi,rice
23.3,77.3,208.2,14,kharif,cumin
23.6,78.4,641.0,13,kharif,cotton
34.3,66.1,711.3,13,summer,cotton
20.1,86.6,1011.9,7,kharif,maize
31.8,71.3,766.2,13,summer,groundnut
26.1,85.8,1007.7,9,kharif,cotton
33.8,40.1,3480.9,15,summer,spices
22.3,60.4,1137.8,8,summer,millet
31.7,44.5,624.0,13,rabi,groundnut
21.7,51.3,2808.8,12,summer,coconut
24.8,72.5,1553.3,11,summer,rice
31.5,63.3,2029.7,11,rabi,coconut
32.1,43.4,1376.0,3,summer,rice
23.8,64.6,3161.3,15,summer,spices
32.9,60.1,933.3,6,rabi,wheat
21.2,64.6,3026.5,15,summer,coconut
28.4,59.1,1204.9,4,summer,rice
28.9,55.9,1141.0,3,summer,jute
27.2,81.1,169.4,14,summer,cumin
30.5,86.2,1493.6,5,rabi,sugarcane
30.4,66.6,668.0,8,summer,pulses
26.8,81.3,846.6,7,rabi,rice
27.1,58.9,852.3,8,kharif,pulses
33.6,74.2,846.5,4,kharif,rice
28.8,73.4,717.0,10,summer,millet
25.7,65.8,859.7,10,kharif,groundnut
26.3,83.8,372.7,14,kharif,millet
34.1,74.9,1211.0,4,kharif,wheat
26.7,61.0,2898.7,11,kharif,coconut
20.2,46.3,796.7,10,summer,pulses
25.8,58.4,682.4,6,kharif,mustard
23.6,84.6,1789.4,1,kharif,potato
27.6,86.5,586.7,6,kharif,mustard
26.6,68.0,878.2,9,kharif,soybean
20.6,61.1,2384.9,2,summer,fruits
28.8,57.0,829.8,7,summer,maize
26.4,67.0,1325.4,3,rabi,jute
27.8,89.0,1856.8,2,kharif,tea
33.5,61.2,926.9,7,summer,pulses
31.8,51.4,835.4,8,summer,millet
32.9,86.7,526.4,10,summer,pulses
32.4,60.7,1242.0,5,rabi,wheat
27.6,88.6,1197.3,4,summer,rice
21.9,44.0,2317.5,1,summer,wheat
30.8,67.6,694.0,10,summer,groundnut
28.8,75.5,249.9,14,summer,cumin
31.0,42.8,1816.3,1,kharif,wheat
31.1,41.9,2316.6,11,kharif,coconut
20.2,83.3,2182.2,1,kharif,maize
33.2,79.5,2091.1,12,kharif,coconut
33.8,58.1,1808.6,1,rabi,barley
28.5,83.9,1145.5,3,rabi,rice
27.9,40.1,1245.3,4,summer,wheat
21.5,49.8,908.5,4,kharif,wheat
33.8,53.2,1458.8,3,kharif,jute
24.4,42.1,2207.3,2,rabi,maize
23.8,42.3,1759.6,12,rabi,coconut
28.0,52.8,770.1,7,rabi,pulses
30.6,89.0,510.5,10,rabi,pulses
29.5,72.1,2414.7,2,summer,tea
24.8,45.0,976.2,3,rabi,jute
30.0,77.9,538.1,6,kharif,mustard
31.1,56.8,2345.2,11,summer,rice
26.5,45.7,1117.1,5,summer,sugarcane
25.3,85.2,1706.4,2,rabi,fruits
27.1,42.2,619.8,7,kharif,rice
28.0,65.3,2018.5,1,summer,potato
24.0,68.9,2827.9,15,kharif,spices
33.8,83.3,2984.3,12,summer,rice
33.9,51.7,1470.2,2,rabi,tea
28.0,46.7,661.9,7,rabi,rice
21.1,85.5,912.7,7,kharif,rice
20.2,89.2,968.8,3,rabi,jute
29.3,69.2,2954.8,15,kharif,coconut
24.0,56.5,2221.9,15,kharif,coconut
20.5,41.3,948.1,9,summer,soybean
29.5,78.9,816.6,3,kharif,rice
24.0,60.8,1116.1,4,rabi,wheat
20.7,81.8,314.3,14,summer,millet
34.1,86.7,110.3,14,rabi,cumin
33.8,42.7,859.5,8,summer,pulses
23.2,46.0,2427.6,2,rabi,rice
28.0,57.8,1114.9,7,rabi,maize
30.4,72.1,1307.1,5,rabi,wheat
22.0,51.9,2793.9,11,summer,rice
21.5,62.0,1196.1,4,rabi,wheat
31.4,45.6,1603.4,11,kharif,rice
31.0,73.8,1734.9,12,rabi,rice
26.6,81.4,1606.5,12,kharif,spices
34.1,75.7,1404.4,5,summer,wheat
31.6,69.9,127.6,14,summer,cumin
32.9,48.0,1538.8,2,kharif,fruits
25.7,52.8,677.3,9,kharif,soybean
22.5,66.9,257.8,14,summer,cumin
26.9,45.3,878.6,6,kharif,wheat
20.3,59.8,714.5,8,summer,millet
34.3,42.4,941.6,3,rabi,rice
31.3,47.0,2307.5,12,rabi,spices
28.0,60.9,101.3,14,rabi,millet
32.9,54.0,2074.5,11,kharif,coconut
22.8,74.3,832.4,6,summer,mustard
31.7,70.1,819.2,6,rabi,rice
26.8,64.8,1119.0,7,summer,maize
20.4,57.1,828.3,9,rabi,cotton
26.8,77.0,1946.0,11,kharif,coconut
33.6,73.4,1352.3,4,kharif,rice
28.6,72.7,886.8,6,rabi,wheat
34.0,66.9,951.0,8,summer,millet
34.4,59.6,685.4,10,rabi,millet
26.4,65.5,356.5,14,rabi,cumin
20.6,49.6,1034.5,5,summer,sugarcane
24.3,75.3,946.5,5,summer,sugarcane
21.3,85.6,160.5,14,rabi,cumin
20.7,56.0,497.4,13,summer,cotton
34.5,47.4,2319.2,12,kharif,spices
22.5,79.0,726.5,6,rabi,wheat
28.6,41.3,908.8,8,kharif,millet
25.4,68.5,833.1,4,summer,wheat
31.9,78.2,1967.8,12,summer,rice
31.8,87.4,643.0,10,summer,pulses
30.9,83.2,1194.1,5,kharif,sugarcane
20.5,53.6,2293.5,1,summer,maize
20.5,79.0,896.0,4,summer,wheat
34.8,87.8,1084.8,8,rabi,pulses
29.9,55.7,248.0,14,rabi,cumin
25.7,65.0,580.4,10,rabi,millet
27.3,55.2,1312.4,4,rabi,rice
30.4,86.7,2580.0,11,summer,coconut
23.5,49.2,879.9,8,rabi,millet
30.6,64.5,1226.8,3,kharif,rice
29.6,76.7,2965.1,12,kharif,coconut
24.8,57.4,1857.4,11,rabi,coconut
28.7,43.7,857.9,6,rabi,mustard
28.4,56.2,1019.4,4,rabi,rice
34.1,68.3,630.0,10,kharif,groundnut
33.1,72.9,1403.3,5,summer,sugarcane
21.1,81.1,393.0,14,kharif,cumin
22.6,57.7,1000.3,4,rabi,wheat
29.3,56.4,1117.6,8,kharif,millet
34.1,51.9,1423.0,1,kharif,maize
26.6,86.6,1895.5,1,summer,barley
34.6,52.4,1778.5,2,summer,maize
23.4,76.6,783.2,8,rabi,pulses
22.1,66.4,2570.9,11,kharif,coconut
26.8,68.1,506.4,10,kharif,groundnut
23.6,50.5,621.5,8,summer,millet
30.5,46.0,935.7,9,summer,soybean
34.9,64.8,538.2,6,kharif,wheat
22.9,87.7,1168.8,8,rabi,pulses
25.5,68.2,635.6,7,kharif,maize
22.6,70.0,870.7,8,summer,pulses
25.8,60.1,2081.1,2,summer,fruits
34.3,68.5,696.3,13,summer,cotton
33.8,80.8,828.1,6,summer,rice
32.1,53.2,1905.9,2,rabi,tea
20.7,78.2,895.7,8,rabi,pulses
27.5,64.7,2775.9,12,summer,coconut
26.5,51.7,2849.3,12,summer,coconut
32.6,81.5,1479.3,3,kharif,jute
25.5,89.0,857.4,5,kharif,wheat
22.5,73.0,2923.9,15,summer,coconut
27.1,51.6,928.7,4,summer,wheat
34.3,71.4,2345.3,12,rabi,rice
21.1,46.5,1066.3,8,rabi,millet
26.3,43.9,922.1,4,rabi,wheat
31.3,82.4,2154.2,15,kharif,spices
24.1,45.6,846.4,3,kharif,rice
26.5,51.1,873.0,4,rabi,rice
22.0,64.9,1314.7,5,kharif,wheat
30.9,86.9,2851.7,11,summer,coconut
27.8,81.7,1010.2,9,kharif,cotton
34.8,51.2,363.7,14,rabi,millet
34.4,78.7,571.5,13,kharif,groundnut
31.6,60.6,1170.7,7,summer,rice
28.6,45.7,2332.8,2,summer,fruits
26.6,61.2,379.3,14,rabi,millet
27.9,74.8,2847.4,11,summer,rice
20.1,44.5,2843.2,15,summer,coconut
25.5,43.5,720.9,10,rabi,groundnut
33.3,48.5,808.0,4,rabi,rice
34.4,46.5,2629.7,11,summer,coconut
27.6,81.3,977.5,4,rabi,rice
20.4,55.9,1050.3,8,rabi,millet
30.0,60.2,2278.8,15,rabi,coconut
31.6,70.3,238.8,14,kharif,millet
20.1,77.7,1288.3,5,summer,wheat
23.4,58.2,717.6,8,kharif,millet
22.5,42.5,2471.8,12,kharif,coconut
32.0,53.2,569.9,13,rabi,cotton
20.9,58.6,2548.5,11,summer,coconut
20.2,65.9,547.2,13,summer,cotton
30.0,87.3,1362.6,3,rabi,jute
31.5,46.8,1081.1,5,kharif,wheat
31.7,50.7,764.0,10,kharif,millet
21.1,68.8,1401.5,1,rabi,barley
31.2,80.5,996.5,6,rabi,mustard
26.6,87.7,893.8,4,summer,wheat
28.5,60.0,2444.0,2,kharif,fruits
29.3,79.5,1898.7,2,summer,maize
28.6,42.4,3251.1,15,kharif,coconut
23.0,59.8,740.2,10,kharif,pulses
32.5,70.0,536.4,13,kharif,cotton
21.7,75.9,3059.2,15,rabi,coconut
29.4,46.3,2957.8,12,kharif,spices
20.4,59.4,2194.9,15,summer,coconut
25.1,67.8,898.5,6,rabi,mustard
28.3,65.4,1042.2,8,summer,millet
30.3,46.4,547.6,13,summer,groundnut
25.8,89.2,821.2,4,rabi,rice
30.4,63.4,630.9,9,rabi,cotton
21.4,61.4,613.4,13,kharif,groundnut
25.6,76.5,2406.7,11,summer,coconut
34.0,68.0,1197.8,8,rabi,millet
28.9,89.8,327.8,14,rabi,millet
24.5,69.0,1275.3,5,kharif,sugarcane
34.3,54.0,1128.4,7,summer,rice
30.2,85.0,836.4,10,rabi,pulses
23.6,53.5,539.9,6,rabi,mustard
27.4,64.7,681.4,10,rabi,groundnut
33.7,77.0,1032.3,4,rabi,wheat
26.4,70.6,506.9,13,rabi,cotton
23.4,51.6,1092.4,9,kharif,soybean
32.4,67.2,1557.3,1,kharif,maize
33.0,42.7,865.8,10,kharif,groundnut
30.5,40.1,312.1,14,summer,cumin
28.3,56.2,916.3,6,rabi,wheat
34.1,83.6,806.0,9,summer,cotton
26.2,60.0,2457.1,15,kharif,spices
31.2,70.4,737.3,9,rabi,cotton
33.5,77.8,217.4,14,kharif,millet
34.7,55.5,784.9,13,kharif,groundnut
23.1,67.0,3219.8,15,rabi,spices
29.1,47.9,2792.0,15,rabi,spices
23.6,88.4,631.6,7,rabi,maize
31.5,74.2,737.7,13,rabi,groundnut
33.7,60.4,1105.0,7,rabi,rice
23.6,73.4,1237.9,5,kharif,sugarcane
29.4,60.9,284.4,14,summer,millet
30.3,74.1,754.2,6,summer,rice
27.6,58.1,1079.7,3,summer,rice
31.3,76.4,642.7,7,kharif,rice
23.0,59.3,1134.1,4,rabi,wheat
20.8,48.9,611.0,8,kharif,millet
21.1,67.4,724.4,7,summer,pulses
33.4,59.7,1220.6,4,summer,wheat
25.7,57.2,1365.8,5,summer,wheat
23.0,74.4,1316.8,3,kharif,jute
27.9,64.2,2162.4,15,kharif,spices
22.1,80.3,2110.8,11,rabi,coconut
24.3,54.3,817.7,6,summer,rice
33.5,42.2,815.4,7,rabi,maize
26.5,53.8,1203.5,3,rabi,jute
27.4,54.6,125.7,14,kharif,millet
32.4,61.9,684.0,10,kharif,groundnut
28.5,68.8,350.0,14,kharif,cumin
31.8,60.8,704.3,9,kharif,cotton
28.4,55.3,851.0,3,rabi,jute
28.5,80.8,748.8,10,summer,millet
23.5,67.1,2612.2,15,rabi,coconut
25.4,42.2,585.7,6,rabi,rice
33.8,70.8,378.6,14,rabi,millet
27.7,55.1,623.5,10,kharif,pulses
24.9,78.6,960.6,6,summer,mustard
24.3,69.3,261.0,14,rabi,cumin
33.9,75.6,125.8,14,rabi,millet
32.2,49.1,2688.9,15,summer,coconut
25.9,49.6,2308.9,1,rabi,maize
20.1,42.2,920.5,6,kharif,rice
28.9,81.8,2273.0,15,rabi,coconut
32.1,86.1,690.4,7,rabi,rice
33.0,60.9,2356.8,11,rabi,rice
34.9,62.3,1067.9,9,kharif,soybean
21.6,88.7,2483.5,2,kharif,rice
24.8,70.1,1738.9,11,rabi,rice
27.4,42.9,576.4,6,rabi,mustard
23.4,69.7,1534.2,1,kharif,barley
21.6,86.3,1342.3,5,summer,sugarcane
27.7,57.3,953.7,4,rabi,wheat
33.5,89.1,1946.2,12,kharif,spices
22.5,86.2,965.6,6,summer,rice
23.8,54.7,786.7,6,kharif,rice
25.1,72.6,936.0,9,rabi,cotton
31.2,67.0,2214.3,2,summer,maize
21.3,76.0,1009.5,3,summer,jute
21.2,69.4,1202.2,1,summer,barley
31.8,44.3,866.2,5,kharif,wheat
29.4,45.7,372.5,14,kharif,cumin
32.7,72.3,2611.0,11,rabi,rice
30.6,80.3,601.8,8,kharif,millet
31.1,54.3,1022.5,8,rabi,millet
28.3,52.9,1585.1,12,rabi,coconut
32.6,73.6,1034.5,7,summer,maize
33.5,59.0,456.5,13,kharif,cotton
20.6,57.5,2277.0,11,kharif,rice
26.1,87.1,1617.8,2,kharif,fruits
26.1,50.6,996.5,5,rabi,sugarcane
32.7,84.6,331.1,14,kharif,millet
25.7,86.0,2129.4,1,summer,potato
35.0,52.6,1133.0,9,kharif,cotton
21.9,40.7,1785.4,12,kharif,rice
20.8,89.4,1602.2,12,kharif,spices
26.5,66.8,1127.4,9,kharif,soybean
27.8,43.6,629.3,7,rabi,rice
30.8,64.5,939.2,3,rabi,rice
24.6,88.6,2163.7,15,summer,coconut
20.1,69.4,551.1,10,rabi,groundnut
28.1,79.7,845.2,4,rabi,wheat
23.6,85.4,2904.8,11,rabi,rice
26.0,85.3,1274.6,4,summer,wheat
32.1,44.8,133.0,14,rabi,cumin
22.9,56.5,2087.0,15,summer,spices
32.9,60.6,1372.6,5,rabi,wheat
27.8,49.2,785.2,6,summer,wheat
33.6,89.1,603.1,8,rabi,pulses
30.3,53.3,1185.1,3,rabi,jute
30.0,79.8,2540.8,15,kharif,coconut
24.4,43.5,1051.5,4,rabi,rice
33.4,57.3,1790.6,2,summer,tea
23.0,88.0,860.8,7,rabi,maize
27.4,72.6,1651.7,1,summer,barley
32.5,74.8,505.6,13,summer,groundnut
31.7,71.8,2246.1,12,rabi,coconut
33.3,75.5,863.6,6,rabi,mustard
26.0,78.3,518.1,6,summer,rice
23.3,74.3,873.6,7,rabi,rice
23.4,40.4,1676.8,2,rabi,fruits
27.9,60.9,3051.7,15,summer,coconut
26.3,59.6,749.9,10,kharif,groundnut
22.4,68.9,2029.5,1,rabi,wheat
30.9,78.7,632.6,13,rabi,groundnut
27.6,82.1,2338.3,2,rabi,tea
33.6,87.6,2167.4,2,kharif,rice
32.5,81.5,2389.4,2,rabi,rice
22.9,74.5,1558.7,11,kharif,coconut
24.9,68.4,222.5,14,summer,cumin
29.4,40.0,1306.8,1,rabi,barley
22.0,51.0,2670.7,15,rabi,coconut
31.0,68.7,828.2,8,kharif,millet
30.4,61.0,1325.5,3,summer,jute
28.5,47.5,587.4,13,rabi,cotton
28.3,74.4,2905.5,15,rabi,spices
27.3,87.3,1122.9,8,rabi,millet
22.0,42.6,243.6,14,summer,millet
32.7,64.7,2921.0,11,summer,coconut
21.2,49.0,814.2,8,kharif,pulses
33.3,42.2,890.8,7,summer,pulses
28.2,52.8,3023.5,15,rabi,coconut
29.9,52.6,585.1,13,rabi,groundnut
26.7,41.1,1138.2,4,summer,rice
31.9,71.0,1311.7,3,kharif,jute
27.7,83.9,403.2,13,rabi,groundnut
28.7,54.7,1978.4,12,rabi,spices
23.9,47.3,2295.6,1,rabi,barley
28.7,74.2,648.3,6,kharif,mustard
23.4,81.9,419.2,13,rabi,cotton
30.3,88.2,2493.8,12,summer,spices
30.2,77.5,261.9,14,kharif,millet
30.3,85.0,525.5,10,rabi,millet
27.7,40.9,883.7,8,summer,pulses
27.4,67.7,2613.7,12,kharif,coconut
28.9,61.2,1343.9,3,rabi,jute
20.5,73.0,3077.4,15,summer,coconut
21.8,61.5,681.8,9,summer,cotton
32.5,53.5,149.2,14,summer,cumin
33.0,45.2,975.9,6,kharif,wheat
31.4,52.0,709.8,6,kharif,rice
33.0,70.9,755.9,13,summer,groundnut
26.6,74.8,273.1,14,kharif,millet
21.9,40.5,3152.2,15,kharif,coconut
25.9,47.4,1002.9,7,kharif,maize
24.2,88.1,1306.8,3,rabi,jute
20.8,58.3,717.4,13,rabi,cotton
24.3,84.3,1154.7,9,rabi,soybean
29.9,56.1,1139.5,8,rabi,millet
24.7,45.6,2936.2,11,kharif,coconut
27.4,55.2,2100.7,1,rabi,potato
32.0,71.8,1443.7,4,kharif,rice
26.9,86.7,1272.1,1,rabi,wheat
31.4,61.4,419.1,13,summer,cotton
32.7,52.0,1353.9,5,summer,sugarcane
32.6,53.0,1918.5,1,summer,wheat
34.2,64.7,699.2,8,kharif,pulses
26.4,42.5,832.7,8,rabi,millet
20.3,40.1,2423.1,1,rabi,barley
24.8,50.9,833.2,3,summer,jute
26.6,48.1,774.4,8,summer,pulses
26.7,59.7,1413.1,4,kharif,rice
25.4,63.6,204.1,14,summer,cumin
21.2,81.3,758.4,6,rabi,rice
26.7,65.9,646.5,10,kharif,pulses
33.3,44.0,409.0,13,kharif,groundnut
31.7,69.3,237.3,14,rabi,cumin
21.6,81.7,1231.8,2,kharif,maize
30.7,51.8,2483.1,12,rabi,rice
24.8,40.6,1327.2,3,rabi,rice
32.4,41.6,1087.3,3,rabi,rice
27.6,57.1,2653.0,15,summer,spices
31.2,51.2,515.2,10,rabi,pulses
34.5,78.3,573.0,13,kharif,cotton
34.5,84.5,690.7,13,rabi,groundnut
28.9,86.8,482.9,13,kharif,groundnut
30.7,40.9,2292.1,2,summer,rice
20.7,64.1,594.2,10,kharif,millet
33.4,65.5,2810.2,15,kharif,spices
25.0,68.9,549.7,10,kharif,groundnut
29.5,72.9,860.1,3,rabi,jute
30.1,43.1,958.5,7,rabi,rice
22.8,85.0,1203.2,4,kharif,wheat
22.7,51.6,1056.0,7,rabi,maize
31.1,41.1,1988.7,11,rabi,coconut
23.9,77.8,2458.0,1,rabi,wheat
22.5,50.4,2116.6,15,summer,spices
23.3,56.9,1398.7,4,summer,rice
29.2,66.5,1498.2,1,rabi,maize
31.1,84.3,2141.9,1,kharif,maize
22.5,42.1,2117.1,12,kharif,spices
21.8,51.3,622.8,10,rabi,millet
25.5,81.6,1311.9,3,summer,rice
